image_id,class
ISIC_0058982,0
ISIC_0058999,1
ISIC_0059008,0
ISIC_0059018,0
ISIC_0059019,0
ISIC_0059024,0
ISIC_0059027,1
ISIC_0059029,1
ISIC_0059030,0
ISIC_0059037,1
ISIC_0059039,0
ISIC_0059044,0
ISIC_0059045,0
ISIC_0059046,1
ISIC_0059047,0
ISIC_0059052,1
ISIC_0059062,0
ISIC_0059066,1
ISIC_0059068,0
ISIC_0059072,0
ISIC_0059076,1
ISIC_0059082,1
ISIC_0059089,1
ISIC_0059092,1
ISIC_0059093,1
ISIC_0059095,0
ISIC_0059107,0
ISIC_0059112,0
ISIC_0059122,0
ISIC_0059131,0
ISIC_0059136,0
ISIC_0059140,1
ISIC_0059141,1
ISIC_0059144,0
ISIC_0059148,1
ISIC_0059153,0
ISIC_0059165,1
ISIC_0059167,0
ISIC_0059170,1
ISIC_0059171,1
ISIC_0059178,1
ISIC_0059181,1
ISIC_0059183,0
ISIC_0059193,0
ISIC_0059202,1
ISIC_0059207,0
ISIC_0059209,1
ISIC_0059217,0
ISIC_0059218,1
ISIC_0059219,1
ISIC_0059220,0
ISIC_0059221,0
ISIC_0059228,0
ISIC_0059239,0
ISIC_0059245,0
ISIC_0059248,1
ISIC_0059252,0
ISIC_0059253,1
ISIC_0059257,0
ISIC_0059266,0
ISIC_0059273,1
ISIC_0059276,0
ISIC_0059281,1
ISIC_0059285,0
ISIC_0059287,0
ISIC_0059289,0
ISIC_0059291,1
ISIC_0059292,0
ISIC_0059294,1
ISIC_0059308,0
ISIC_0059314,1
ISIC_0059318,1
ISIC_0059321,0
ISIC_0059322,0
ISIC_0059326,0
ISIC_0059327,0
ISIC_0059330,1
ISIC_0059336,1
ISIC_0059341,0
ISIC_0059343,1
ISIC_0059349,1
ISIC_0059350,1
ISIC_0059352,0
ISIC_0059353,1
ISIC_0059354,0
ISIC_0059357,0
ISIC_0059358,1
ISIC_0059361,1
ISIC_0059367,0
ISIC_0059368,0
ISIC_0059370,0
ISIC_0059376,0
ISIC_0059379,0
ISIC_0059380,0
ISIC_0059385,0
ISIC_0059386,1
ISIC_0059392,0
ISIC_0059399,0
ISIC_0059411,1
ISIC_0059416,0
ISIC_0059418,0
ISIC_0059419,0
ISIC_0059421,1
ISIC_0059424,1
ISIC_0059429,0
ISIC_0059434,0
ISIC_0059435,1
ISIC_0059437,0
ISIC_0059438,0
ISIC_0059439,0
ISIC_0059440,1
ISIC_0059441,0
ISIC_0059443,1
ISIC_0059444,1
ISIC_0059454,0
ISIC_0059457,0
ISIC_0059465,0
ISIC_0059469,0
ISIC_0059473,1
ISIC_0059477,0
ISIC_0059485,0
ISIC_0059488,1
ISIC_0059490,1
ISIC_0059503,0
ISIC_0059506,1
ISIC_0059512,1
ISIC_0059522,0
ISIC_0059525,1
ISIC_0059526,0
ISIC_0059527,0
ISIC_0059531,0
ISIC_0059532,1
ISIC_0059538,1
ISIC_0059547,1
ISIC_0059552,0
ISIC_0059565,0
ISIC_0059567,0
ISIC_0059569,1
ISIC_0059571,0
ISIC_0059580,0
ISIC_0059583,0
ISIC_0059587,0
ISIC_0059595,1
ISIC_0059597,1
ISIC_0059604,0
ISIC_0059606,0
ISIC_0059609,0
ISIC_0059611,1
ISIC_0059619,0
ISIC_0059621,0
ISIC_0059625,0
ISIC_0059626,0
ISIC_0059628,1
ISIC_0059632,1
ISIC_0059635,0
ISIC_0059639,0
ISIC_0059643,0
ISIC_0059654,0
ISIC_0059661,0
ISIC_0059668,1
ISIC_0059669,1
ISIC_0059671,1
ISIC_0059681,0
ISIC_0059684,1
ISIC_0059685,0
ISIC_0059686,1
ISIC_0059691,0
ISIC_0059694,0
ISIC_0059697,1
ISIC_0059699,0
ISIC_0059701,0
ISIC_0059703,1
ISIC_0059707,1
ISIC_0059714,0
ISIC_0059716,0
ISIC_0059719,0
ISIC_0059722,0
ISIC_0059726,0
ISIC_0059731,0
ISIC_0059733,1
ISIC_0059737,0
ISIC_0059743,0
ISIC_0059745,0
ISIC_0059750,1
ISIC_0059761,0
ISIC_0059764,1
ISIC_0059766,1
ISIC_0059769,0
ISIC_0059770,1
ISIC_0059772,0
ISIC_0059773,1
ISIC_0059782,0
ISIC_0059783,0
ISIC_0059785,1
ISIC_0059786,1
ISIC_0059791,0
ISIC_0059796,0
ISIC_0059797,0
ISIC_0059803,0
ISIC_0059804,1
ISIC_0059805,0
ISIC_0059807,0
ISIC_0059810,1
ISIC_0059812,0
ISIC_0059813,0
ISIC_0059814,1
ISIC_0059816,1
ISIC_0059818,0
ISIC_0059824,0
ISIC_0059828,0
ISIC_0059836,1
ISIC_0059840,1
ISIC_0059855,1
ISIC_0059862,0
ISIC_0059864,0
ISIC_0059866,1
ISIC_0059869,1
ISIC_0059870,0
ISIC_0059879,1
ISIC_0059891,1
ISIC_0059897,1
ISIC_0059904,1
ISIC_0059906,0
ISIC_0059913,0
ISIC_0059916,0
ISIC_0059919,1
ISIC_0059921,0
ISIC_0059923,0
ISIC_0059929,1
ISIC_0059937,0
ISIC_0059939,0
ISIC_0059943,1
ISIC_0059944,0
ISIC_0059948,1
ISIC_0059964,0
ISIC_0059968,0
ISIC_0059976,1
ISIC_0059979,0
ISIC_0059983,1
ISIC_0059987,1
ISIC_0059993,0
ISIC_0060012,0
ISIC_0060023,0
ISIC_0060026,0
ISIC_0060030,0
ISIC_0060032,1
ISIC_0060033,1
ISIC_0060034,0
ISIC_0060036,0
ISIC_0060039,0
ISIC_0060042,0
ISIC_0060044,0
ISIC_0060050,0
ISIC_0060054,0
ISIC_0060064,0
ISIC_0060065,0
ISIC_0060068,0
ISIC_0060085,0
ISIC_0060088,0
ISIC_0060091,1
ISIC_0060094,1
ISIC_0060096,1
ISIC_0060097,0
ISIC_0060099,1
ISIC_0060104,1
ISIC_0060106,0
ISIC_0060114,1
ISIC_0060118,1
ISIC_0060124,0
ISIC_0060130,0
ISIC_0060134,0
ISIC_0060138,0
ISIC_0060147,1
ISIC_0060148,1
ISIC_0060150,1
ISIC_0060153,1
ISIC_0060154,1
ISIC_0060156,0
ISIC_0060158,0
ISIC_0060159,1
ISIC_0060164,0
ISIC_0060170,0
ISIC_0060171,0
ISIC_0060178,0
ISIC_0060188,0
ISIC_0060194,1
ISIC_0060203,0
ISIC_0060213,0
ISIC_0060215,1
ISIC_0060218,1
ISIC_0060222,1
ISIC_0060228,1
ISIC_0060233,1
ISIC_0060238,1
ISIC_0060239,1
ISIC_0060243,0
ISIC_0060244,1
ISIC_0060245,0
ISIC_0060246,0
ISIC_0060251,0
ISIC_0060256,1
ISIC_0060258,0
ISIC_0060261,0
ISIC_0060264,0
ISIC_0060266,1
ISIC_0060270,1
ISIC_0060276,0
ISIC_0060279,0
ISIC_0060289,0
ISIC_0060295,0
ISIC_0060297,1
ISIC_0060304,0
ISIC_0060311,0
ISIC_0060312,0
ISIC_0060317,0
ISIC_0060319,1
ISIC_0060321,0
ISIC_0060324,0
ISIC_0060325,0
ISIC_0060326,1
ISIC_0060329,0
ISIC_0060330,0
ISIC_0060336,0
ISIC_0060340,1
ISIC_0060341,1
ISIC_0060342,1
ISIC_0060351,0
ISIC_0060352,0
ISIC_0060355,1
ISIC_0060358,0
ISIC_0060371,0
ISIC_0060374,0
ISIC_0060376,1
ISIC_0060378,0
ISIC_0060380,1
ISIC_0060386,1
ISIC_0060393,1
ISIC_0060402,0
ISIC_0060403,1
ISIC_0060419,0
ISIC_0060427,0
ISIC_0060441,0
ISIC_0060443,0
ISIC_0060446,1
ISIC_0060447,0
ISIC_0060455,0
ISIC_0060458,0
ISIC_0060461,0
ISIC_0060465,1
ISIC_0060471,0
ISIC_0060475,0
ISIC_0060477,0
ISIC_0060481,1
ISIC_0060487,1
ISIC_0060495,1
ISIC_0060501,0
ISIC_0060502,1
ISIC_0060504,0
ISIC_0060505,0
ISIC_0060506,1
ISIC_0060508,1
ISIC_0060510,1
ISIC_0060511,1
ISIC_0060515,0
ISIC_0060518,0
ISIC_0060520,0
ISIC_0060525,1
ISIC_0060526,1
ISIC_0060535,0
ISIC_0060536,0
ISIC_0060539,0
ISIC_0060543,0
ISIC_0060550,0
ISIC_0060552,0
ISIC_0060553,0
ISIC_0060555,1
ISIC_0060556,1
ISIC_0060559,1
ISIC_0060572,0
ISIC_0060573,0
ISIC_0060585,1
ISIC_0060586,1
ISIC_0060595,0
ISIC_0060601,0
ISIC_0060612,0
ISIC_0060624,1
ISIC_0060629,1
ISIC_0060630,1
ISIC_0060632,0
ISIC_0060633,0
ISIC_0060635,0
ISIC_0060648,1
ISIC_0060653,1
ISIC_0060660,1
ISIC_0060665,1
ISIC_0060666,0
ISIC_0060667,0
ISIC_0060668,0
ISIC_0060669,0
ISIC_0060671,1
ISIC_0060679,1
ISIC_0060694,0
ISIC_0060696,1
ISIC_0060705,0
ISIC_0060709,0
ISIC_0060713,1
ISIC_0060716,0
ISIC_0060717,1
ISIC_0060718,1
ISIC_0060724,0
ISIC_0060731,1
ISIC_0060736,1
ISIC_0060741,1
ISIC_0060742,0
ISIC_0060744,1
ISIC_0060746,0
ISIC_0060758,0
ISIC_0060760,1
ISIC_0060762,1
ISIC_0060764,1
ISIC_0060781,0
ISIC_0060794,0
ISIC_0060828,0
ISIC_0060832,1
ISIC_0060834,1
ISIC_0060840,0
ISIC_0060845,1
ISIC_0060846,0
ISIC_0060848,0
ISIC_0060849,0
ISIC_0060854,1
ISIC_0060855,0
ISIC_0060860,0
ISIC_0060864,0
ISIC_0060869,0
ISIC_0060873,1
ISIC_0060877,0
ISIC_0060878,0
ISIC_0060886,1
ISIC_0060893,1
ISIC_0060897,1
ISIC_0060904,0
ISIC_0060910,0
ISIC_0060919,0
ISIC_0060924,0
ISIC_0060930,0
ISIC_0060936,1
ISIC_0060937,1
ISIC_0060938,0
ISIC_0060940,0
ISIC_0060945,0
ISIC_0060946,1
ISIC_0060949,1
ISIC_0060951,0
ISIC_0060954,0
ISIC_0060955,1
ISIC_0060961,0
ISIC_0060962,1
ISIC_0060968,1
ISIC_0060972,1
ISIC_0060976,0
ISIC_0060986,0
ISIC_0060992,0
ISIC_0060994,1
ISIC_0060999,1
ISIC_0061000,1
ISIC_0061003,1
ISIC_0061005,0
ISIC_0061008,1
ISIC_0061011,1
ISIC_0061015,0
ISIC_0061018,0
ISIC_0061021,1
ISIC_0061025,1
ISIC_0061029,1
ISIC_0061049,1
ISIC_0061057,1
ISIC_0061058,0
ISIC_0061061,0
ISIC_0061066,1
ISIC_0061067,1
ISIC_0061072,0
ISIC_0061077,1
ISIC_0061079,1
ISIC_0061085,1
ISIC_0061087,0
ISIC_0061102,0
ISIC_0061108,1
ISIC_0061115,0
ISIC_0061125,1
ISIC_0061126,0
ISIC_0061127,1
ISIC_0061131,1
ISIC_0061134,1
ISIC_0061139,1
ISIC_0061141,1
ISIC_0061147,0
ISIC_0061152,1
ISIC_0061158,1
ISIC_0061159,1
ISIC_0061179,0
ISIC_0061180,0
ISIC_0061182,0
ISIC_0061183,1
ISIC_0061184,1
ISIC_0061188,1
ISIC_0061189,1
ISIC_0061212,0
ISIC_0061219,0
ISIC_0061223,0
ISIC_0061224,1
ISIC_0061231,1
ISIC_0061241,0
ISIC_0061244,1
ISIC_0061252,1
ISIC_0061253,1
ISIC_0061257,1
ISIC_0061258,0
ISIC_0061266,0
ISIC_0061269,0
ISIC_0061272,0
ISIC_0061273,0
ISIC_0061274,0
ISIC_0061281,1
ISIC_0061286,0
ISIC_0061293,1
ISIC_0061296,0
ISIC_0061300,1
ISIC_0061302,0
ISIC_0061304,0
ISIC_0061312,0
ISIC_0061320,1
ISIC_0061325,0
ISIC_0061329,0
ISIC_0061336,1
ISIC_0061345,1
ISIC_0061354,0
ISIC_0061372,0
ISIC_0061378,1
ISIC_0061379,1
ISIC_0061381,0
ISIC_0061382,1
ISIC_0061395,0
ISIC_0061398,0
ISIC_0061407,1
ISIC_0061409,0
ISIC_0061411,1
ISIC_0061418,1
ISIC_0061429,0
ISIC_0061441,1
ISIC_0061446,1
ISIC_0061448,1
ISIC_0061452,0
ISIC_0061454,1
ISIC_0061457,0
ISIC_0061460,0
ISIC_0061472,0
ISIC_0061479,1
ISIC_0061488,0
ISIC_0061496,1
ISIC_0061500,0
ISIC_0061502,1
ISIC_0061508,1
ISIC_0061516,1
ISIC_0061525,0
ISIC_0061530,0
ISIC_0061533,1
ISIC_0061544,1
ISIC_0061545,0
ISIC_0061546,0
ISIC_0061549,1
ISIC_0061551,0
ISIC_0061554,1
ISIC_0061556,1
ISIC_0061558,0
ISIC_0061559,1
ISIC_0061560,0
ISIC_0061562,0
ISIC_0061563,0
ISIC_0061564,0
ISIC_0061565,0
ISIC_0061566,1
ISIC_0061567,0
ISIC_0061574,0
ISIC_0061575,1
ISIC_0061580,1
ISIC_0061581,1
ISIC_0061583,1
ISIC_0061594,0
ISIC_0061595,1
ISIC_0061601,0
ISIC_0061606,1
ISIC_0061616,0
ISIC_0061623,1
ISIC_0061624,1
ISIC_0061627,0
ISIC_0061628,0
ISIC_0061630,1
ISIC_0061632,0
ISIC_0061636,1
ISIC_0061641,0
ISIC_0061643,1
ISIC_0061647,1
ISIC_0061650,0
ISIC_0061660,1
ISIC_0061664,1
ISIC_0061668,0
ISIC_0061670,1
ISIC_0061672,0
ISIC_0061673,0
ISIC_0061680,1
ISIC_0061681,0
ISIC_0061684,1
ISIC_0061685,1
ISIC_0061686,1
ISIC_0061699,1
ISIC_0061701,1
ISIC_0061702,0
ISIC_0061705,1
ISIC_0061706,0
ISIC_0061713,1
ISIC_0061714,0
ISIC_0061724,0
ISIC_0061734,0
ISIC_0061735,1
ISIC_0061741,1
ISIC_0061742,0
ISIC_0061749,0
ISIC_0061751,1
ISIC_0061756,1
ISIC_0061758,0
ISIC_0061766,0
ISIC_0061770,1
ISIC_0061772,0
ISIC_0061783,0
ISIC_0061784,0
ISIC_0061791,1
ISIC_0061795,0
ISIC_0061796,0
ISIC_0061797,0
ISIC_0061799,1
ISIC_0061800,0
ISIC_0061803,0
ISIC_0061806,1
ISIC_0061812,1
ISIC_0061818,0
ISIC_0061825,1
ISIC_0061827,0
ISIC_0061829,1
ISIC_0061831,1
ISIC_0061837,0
ISIC_0061838,0
ISIC_0061841,0
ISIC_0061842,0
ISIC_0061843,0
ISIC_0061846,0
ISIC_0061848,1
ISIC_0061852,0
ISIC_0061858,0
ISIC_0061859,0
ISIC_0061868,0
ISIC_0061870,1
ISIC_0061872,0
ISIC_0061873,0
ISIC_0061875,0
ISIC_0061880,1
ISIC_0061885,1
ISIC_0061894,1
ISIC_0061900,1
ISIC_0061903,0
ISIC_0061905,0
ISIC_0061911,1
ISIC_0061913,0
ISIC_0061918,1
ISIC_0061921,1
ISIC_0061922,1
ISIC_0061926,1
ISIC_0061928,1
ISIC_0061932,0
ISIC_0061936,1
ISIC_0061940,0
ISIC_0061941,1
ISIC_0061943,0
ISIC_0061944,1
ISIC_0061945,1
ISIC_0061950,1
ISIC_0061951,0
ISIC_0061956,1
ISIC_0061960,1
ISIC_0061961,0
ISIC_0061963,0
ISIC_0061966,0
ISIC_0061970,0
ISIC_0061972,0
ISIC_0061981,0
ISIC_0061987,0
ISIC_0061994,1
ISIC_0061996,0
ISIC_0062000,1
ISIC_0062005,1
ISIC_0062008,0
ISIC_0062025,0
ISIC_0062026,1
ISIC_0062029,1
ISIC_0062034,0
ISIC_0062042,1
ISIC_0062044,0
ISIC_0062048,1
ISIC_0062049,0
ISIC_0062050,0
ISIC_0062056,0
ISIC_0062057,0
ISIC_0062058,1
ISIC_0062063,1
ISIC_0062072,0
ISIC_0062077,1
ISIC_0062084,1
ISIC_0062088,0
ISIC_0062091,0
ISIC_0062092,0
ISIC_0062097,0
ISIC_0062099,1
ISIC_0062107,0
ISIC_0062111,1
ISIC_0062112,1
ISIC_0062113,0
ISIC_0062114,1
ISIC_0062115,1
ISIC_0062120,0
ISIC_0062128,0
ISIC_0062132,0
ISIC_0062137,0
ISIC_0062142,0
ISIC_0062144,0
ISIC_0062147,0
ISIC_0062151,0
ISIC_0062153,0
ISIC_0062155,1
ISIC_0062158,1
ISIC_0062160,1
ISIC_0062161,1
ISIC_0062171,1
ISIC_0062173,0
ISIC_0062175,0
ISIC_0062196,1
ISIC_0062197,0
ISIC_0062200,0
ISIC_0062201,0
ISIC_0062202,0
ISIC_0062205,0
ISIC_0062208,1
ISIC_0062221,0
ISIC_0062223,0
ISIC_0062234,1
ISIC_0062235,1
ISIC_0062239,1
ISIC_0062243,0
ISIC_0062249,0
ISIC_0062251,1
ISIC_0062254,0
ISIC_0062260,1
ISIC_0062268,0
ISIC_0062275,0
ISIC_0062279,0
ISIC_0062286,1
ISIC_0062290,0
ISIC_0062292,0
ISIC_0062294,0
ISIC_0062295,0
ISIC_0062296,1
ISIC_0062297,0
ISIC_0062298,1
ISIC_0062301,1
ISIC_0062304,0
ISIC_0062306,0
ISIC_0062311,0
ISIC_0062313,1
ISIC_0062318,1
ISIC_0062320,0
ISIC_0062325,1
ISIC_0062330,0
ISIC_0062331,0
ISIC_0062335,0
ISIC_0062339,1
ISIC_0062340,1
ISIC_0062350,1
ISIC_0062353,0
ISIC_0062357,0
ISIC_0062360,0
ISIC_0062367,0
ISIC_0062388,0
ISIC_0062389,1
ISIC_0062400,0
ISIC_0062401,1
ISIC_0062402,0
ISIC_0062404,0
ISIC_0062414,0
ISIC_0062417,0
ISIC_0062420,1
ISIC_0062425,1
ISIC_0062429,0
ISIC_0062430,0
ISIC_0062435,0
ISIC_0062440,0
ISIC_0062441,0
ISIC_0062443,1
ISIC_0062444,0
ISIC_0062446,0
ISIC_0062454,1
ISIC_0062456,0
ISIC_0062458,1
ISIC_0062459,0
ISIC_0062461,0
ISIC_0062463,1
ISIC_0062465,0
ISIC_0062468,1
ISIC_0062470,0
ISIC_0062474,1
ISIC_0062477,1
ISIC_0062481,1
ISIC_0062483,0
ISIC_0062486,0
ISIC_0062490,0
ISIC_0062491,1
ISIC_0062497,1
ISIC_0062500,0
ISIC_0062506,0
ISIC_0062507,0
ISIC_0062513,0
ISIC_0062515,1
ISIC_0062517,1
ISIC_0062523,1
ISIC_0062524,1
ISIC_0062525,1
ISIC_0062530,1
ISIC_0062531,1
ISIC_0062534,0
ISIC_0062535,0
ISIC_0062536,1
ISIC_0062537,0
ISIC_0062543,0
ISIC_0062557,0
ISIC_0062575,1
ISIC_0062576,0
ISIC_0062577,0
ISIC_0062578,0
ISIC_0062579,0
ISIC_0062591,0
ISIC_0062596,1
ISIC_0062597,0
ISIC_0062599,0
ISIC_0062603,0
ISIC_0062612,0
ISIC_0062616,0
ISIC_0062626,1
ISIC_0062632,1
ISIC_0062636,1
ISIC_0062639,1
ISIC_0062647,0
ISIC_0062648,0
ISIC_0062649,1
ISIC_0062655,0
ISIC_0062656,0
ISIC_0062660,0
ISIC_0062674,1
ISIC_0062677,0
ISIC_0062679,0
ISIC_0062686,1
ISIC_0062688,1
ISIC_0062693,0
ISIC_0062698,0
ISIC_0062701,0
ISIC_0062705,0
ISIC_0062709,1
ISIC_0062713,1
ISIC_0062714,0
ISIC_0062715,0
ISIC_0062718,0
ISIC_0062721,1
ISIC_0062724,1
ISIC_0062731,0
ISIC_0062734,1
ISIC_0062744,0
ISIC_0062750,0
ISIC_0062755,0
ISIC_0062756,1
ISIC_0062760,0
ISIC_0062762,1
ISIC_0062765,1
ISIC_0062767,1
ISIC_0062770,1
ISIC_0062778,0
ISIC_0062795,0
ISIC_0062801,0
ISIC_0062803,0
ISIC_0062804,0
ISIC_0062812,0
ISIC_0062816,1
ISIC_0062818,0
ISIC_0062819,0
ISIC_0062821,1
ISIC_0062822,0
ISIC_0062824,0
ISIC_0062827,1
ISIC_0062839,0
ISIC_0062840,0
ISIC_0062844,1
ISIC_0062847,0
ISIC_0062849,0
ISIC_0062850,1
ISIC_0062856,0
ISIC_0062858,0
ISIC_0062860,0
ISIC_0062861,0
ISIC_0062863,0
ISIC_0062873,0
ISIC_0062880,0
ISIC_0062889,0
ISIC_0062891,1
ISIC_0062892,0
ISIC_0062894,0
ISIC_0062898,0
ISIC_0062908,1
ISIC_0062909,0
ISIC_0062912,1
ISIC_0062913,0
ISIC_0062914,1
ISIC_0062917,0
ISIC_0062919,1
ISIC_0062921,0
ISIC_0062928,0
ISIC_0062935,1
ISIC_0062943,0
ISIC_0062948,1
ISIC_0062950,0
ISIC_0062954,1
ISIC_0062955,0
ISIC_0062970,1
ISIC_0062972,0
ISIC_0062978,1
ISIC_0062979,0
ISIC_0062985,1
ISIC_0062989,0
ISIC_0062991,1
ISIC_0062992,1
ISIC_0062993,0
ISIC_0062994,1
ISIC_0063005,0
ISIC_0063013,0
ISIC_0063015,0
ISIC_0063018,1
ISIC_0063020,0
ISIC_0063021,0
ISIC_0063027,1
ISIC_0063032,1
ISIC_0063035,0
ISIC_0063051,0
ISIC_0063053,0
ISIC_0063056,1
ISIC_0063061,1
ISIC_0063067,1
ISIC_0063072,1
ISIC_0063077,1
ISIC_0063081,1
ISIC_0063086,0
ISIC_0063088,0
ISIC_0063094,1
ISIC_0063096,0
ISIC_0063099,0
ISIC_0063102,1
ISIC_0063106,0
ISIC_0063116,0
ISIC_0063123,0
ISIC_0063124,1
ISIC_0063128,0
ISIC_0063133,1
ISIC_0063135,1
ISIC_0063139,0
ISIC_0063141,0
ISIC_0063148,1
ISIC_0063150,0
ISIC_0063151,1
ISIC_0063155,0
ISIC_0063168,1
ISIC_0063172,1
ISIC_0063173,0
ISIC_0063176,0
ISIC_0063179,0
ISIC_0063180,1
ISIC_0063181,1
ISIC_0063182,1
ISIC_0063184,0
ISIC_0063190,1
ISIC_0063191,1
ISIC_0063197,0
ISIC_0063198,1
ISIC_0063204,0
ISIC_0063207,1
ISIC_0063208,1
ISIC_0063211,0
ISIC_0063212,0
ISIC_0063221,0
ISIC_0063223,1
ISIC_0063225,1
ISIC_0063232,0
ISIC_0063233,1
ISIC_0063234,1
ISIC_0063238,0
ISIC_0063239,0
ISIC_0063241,1
ISIC_0063243,1
ISIC_0063244,0
ISIC_0063262,0
ISIC_0063264,1
ISIC_0063267,0
ISIC_0063268,1
ISIC_0063281,0
ISIC_0063295,1
ISIC_0063299,0
ISIC_0063302,1
ISIC_0063313,0
ISIC_0063318,1
ISIC_0063319,0
ISIC_0063324,1
ISIC_0063326,0
ISIC_0063327,0
ISIC_0063337,0
ISIC_0063344,0
ISIC_0063349,1
ISIC_0063353,0
ISIC_0063364,0
ISIC_0063365,0
ISIC_0063369,1
ISIC_0063377,0
ISIC_0063381,0
ISIC_0063385,0
ISIC_0063386,0
ISIC_0063388,0
ISIC_0063389,0
ISIC_0063397,1
ISIC_0063402,0
ISIC_0063410,1
ISIC_0063411,0
ISIC_0063412,0
ISIC_0063424,0
ISIC_0063425,1
ISIC_0063428,1
ISIC_0063434,0
ISIC_0063443,1
ISIC_0063444,0
ISIC_0063445,1
ISIC_0063447,1
ISIC_0063455,0
ISIC_0063465,0
ISIC_0063467,1
ISIC_0063470,1
ISIC_0063471,0
ISIC_0063473,0
ISIC_0063476,0
ISIC_0063477,0
ISIC_0063486,0
ISIC_0063488,0
ISIC_0063493,1
ISIC_0063495,0
ISIC_0063496,1
ISIC_0063497,0
ISIC_0063507,0
ISIC_0063516,0
ISIC_0063525,0
ISIC_0063533,0
ISIC_0063537,1
ISIC_0063551,1
ISIC_0063556,0
ISIC_0063557,0
ISIC_0063565,0
ISIC_0063568,1
ISIC_0063574,0
ISIC_0063582,0
ISIC_0063583,0
ISIC_0063585,0
ISIC_0063589,0
ISIC_0063602,0
ISIC_0063606,1
ISIC_0063607,0
ISIC_0063608,0
ISIC_0063609,0
ISIC_0063611,0
ISIC_0063619,0
ISIC_0063628,0
ISIC_0063630,1
ISIC_0063636,1
ISIC_0063642,0
ISIC_0063644,0
ISIC_0063650,0
ISIC_0063653,0
ISIC_0063663,0
ISIC_0063664,1
ISIC_0063676,0
ISIC_0063681,0
ISIC_0063682,0
ISIC_0063683,0
ISIC_0063687,1
ISIC_0063688,0
ISIC_0063690,1
ISIC_0063691,1
ISIC_0063692,1
ISIC_0063694,0
ISIC_0063700,0
ISIC_0063704,1
ISIC_0063713,0
ISIC_0063715,1
ISIC_0063717,0
ISIC_0063723,1
ISIC_0063727,1
ISIC_0063733,0
ISIC_0063735,0
ISIC_0063742,1
ISIC_0063744,0
ISIC_0063748,1
ISIC_0063753,1
ISIC_0063755,0
ISIC_0063761,0
ISIC_0063764,0
ISIC_0063765,0
ISIC_0063766,1
ISIC_0063768,0
ISIC_0063769,1
ISIC_0063775,1
ISIC_0063777,0
ISIC_0063782,0
ISIC_0063784,0
ISIC_0063793,1
ISIC_0063795,1
ISIC_0063801,0
ISIC_0063804,0
ISIC_0063805,0
ISIC_0063813,1
ISIC_0063819,1
ISIC_0063824,1
ISIC_0063832,0
ISIC_0063834,0
ISIC_0063835,0
ISIC_0063842,1
ISIC_0063843,0
ISIC_0063845,1
ISIC_0063848,0
ISIC_0063850,0
ISIC_0063861,0
ISIC_0063866,1
ISIC_0063869,0
ISIC_0063871,1
ISIC_0063875,0
ISIC_0063876,0
ISIC_0063880,0
ISIC_0063881,1
ISIC_0063882,0
ISIC_0063895,0
ISIC_0063896,0
ISIC_0063897,1
ISIC_0063906,0
ISIC_0063909,0
ISIC_0063910,0
ISIC_0063914,0
ISIC_0063921,0
ISIC_0063924,0
ISIC_0063926,1
ISIC_0063932,0
ISIC_0063935,0
ISIC_0063937,1
ISIC_0063943,0
ISIC_0063946,1
ISIC_0063948,0
ISIC_0063949,0
ISIC_0063951,0
ISIC_0063960,1
ISIC_0063961,1
ISIC_0063966,0
ISIC_0063975,0
ISIC_0063976,0
ISIC_0063981,1
ISIC_0063988,1
ISIC_0063990,0
ISIC_0063992,1
ISIC_0063998,1
ISIC_0064003,0
ISIC_0064008,0
ISIC_0064009,0
ISIC_0064010,1
ISIC_0064012,0
ISIC_0064014,1
ISIC_0064023,1
ISIC_0064026,1
ISIC_0064031,0
ISIC_0064033,1
ISIC_0064034,1
ISIC_0064036,0
ISIC_0064042,0
ISIC_0064044,0
ISIC_0064050,0
ISIC_0064052,0
ISIC_0064058,1
ISIC_0064062,1
ISIC_0064066,1
ISIC_0064071,0
ISIC_0064079,1
ISIC_0064080,1
ISIC_0064084,0
ISIC_0064085,0
ISIC_0064091,0
ISIC_0064095,0
ISIC_0064097,0
ISIC_0064102,1
ISIC_0064107,1
ISIC_0064108,0
ISIC_0064110,1
ISIC_0064112,0
ISIC_0064113,1
ISIC_0064116,1
ISIC_0064120,1
ISIC_0064124,0
ISIC_0064125,0
ISIC_0064129,1
ISIC_0064138,0
ISIC_0064139,0
ISIC_0064152,1
ISIC_0064160,0
ISIC_0064161,1
ISIC_0064166,0
ISIC_0064167,1
ISIC_0064180,1
ISIC_0064186,0
ISIC_0064191,0
ISIC_0064193,0
ISIC_0064198,0
ISIC_0064201,1
ISIC_0064216,0
ISIC_0064219,0
ISIC_0064220,0
ISIC_0064227,0
ISIC_0064229,1
ISIC_0064239,0
ISIC_0064240,1
ISIC_0064247,1
ISIC_0064249,0
ISIC_0064251,0
ISIC_0064260,0
ISIC_0064261,1
ISIC_0064266,1
ISIC_0064270,1
ISIC_0064274,0
ISIC_0064275,0
ISIC_0064276,1
ISIC_0064277,0
ISIC_0064279,1
ISIC_0064284,0
ISIC_0064289,0
ISIC_0064298,1
ISIC_0064306,0
ISIC_0064307,1
ISIC_0064308,0
ISIC_0064313,0
ISIC_0064316,0
ISIC_0064318,0
ISIC_0064319,0
ISIC_0064320,1
ISIC_0064321,1
ISIC_0064329,0
ISIC_0064337,1
ISIC_0064341,1
ISIC_0064343,0
ISIC_0064344,1
ISIC_0064360,1
